,importance
x360,0.0032658885730496713
x24,0.0032655065182621837
x733,0.0032622795764563235
x91,0.0032590510290531126
x582,0.003252609026111125
x627,0.0032525214741245877
x62,0.0032521441002750944
x131,0.0032520623763477607
x790,0.003248941140045245
x336,0.003244035930523842
x324,0.003239039971531476
x516,0.0032303877555286786
x695,0.003230251199443495
x806,0.0032280986292587293
x284,0.003205715795282349
x625,0.0032039695796433954
x321,0.0032023694135660113
x119,0.0031908469532463926
x714,0.0031902361932213226
x639,0.0031896700684348493
x248,0.0031871970614962765
x227,0.0031855930035069435
x684,0.003176658016551316
x794,0.003161034095453244
x743,0.0031547329340374844
x541,0.0031471065443216496
x355,0.003145644510579885
x736,0.0031360228033516934
x90,0.003128500651754635
x98,0.003126549000870204
x647,0.003095185847057879
x673,0.0030925620003481986
x244,0.0030895439087378538
x589,0.003083662450474056
x370,0.0030755217150558152
x202,0.003071769997805788
x533,0.00306398218965283
x651,0.0030602010758752755
x757,0.0030549869328882857
x127,0.003044774198339669
x424,0.003043218930502836
x73,0.0030388360170384115
x574,0.003038436195298124
x785,0.0030261675803405766
x753,0.003022617755449453
x490,0.003017630421819922
x190,0.0030139902857326956
x54,0.00301198050313672
x691,0.003006630482326198
x102,0.0029994569935313264
x36,0.0029873427198495776
x135,0.0029782342673205795
x367,0.0029711711698589592
x361,0.002969721966375261
x789,0.0029644424233043302
x237,0.0029608006748060604
x192,0.002958700764144132
x379,0.002953956585799798
x481,0.002951943357955821
x9,0.002949069987486246
x22,0.002944651219499544
x80,0.0029429968364850455
x86,0.0029400082916388945
x623,0.0029343097754711165
x38,0.0029294135809937727
x570,0.002923490398747347
x784,0.0029105593769606047
x400,0.0029059341313374936
x348,0.002899657924968578
x61,0.002897652106644653
x800,0.0028935099530939777
x3,0.0028857378566482504
x439,0.0028819170952621037
x434,0.002869903376666424
x792,0.0028621246629134804
x175,0.0028605789902153276
x374,0.002841481810657675
x677,0.002833199003392195
x491,0.002828297809657096
x303,0.002827776371069838
x599,0.0028148333285568867
x540,0.002814416510324732
x252,0.002808651275993337
x713,0.002804002527699761
x206,0.0027966232287750022
x57,0.002795219398381388
x798,0.002793850590303097
x205,0.0027794359080571067
x99,0.0027791960433859366
x664,0.002775399217019655
x111,0.0027743617782537366
x680,0.002770217038597082
x215,0.0027654474488086893
x409,0.00276384023474203
x116,0.002753886558652348
x483,0.0027521664859143672
x403,0.0027395227768056353
x11,0.00271050777888286
x17,0.002705072874422657
x407,0.002675382128112598
x147,0.0026656491965679667
x464,0.0026634592049037966
x390,0.002646785495630452
x347,0.0026354169058827232
x269,0.00263540296627395
x476,0.002632786510746697
x151,0.0026121362005180086
x160,0.002590225238372979
x710,0.0025673416747083585
x693,0.0025660794240469965
x37,0.002563454712040927
x88,0.0025544218811055473
x64,0.0025526992877449115
x174,0.002549139454455399
x149,0.002526528780041069
x814,0.0025252250707460226
x386,0.002457537151257724
x500,0.0024540556150258546
x442,0.00244892474953706
x307,0.0024486663361213976
x635,0.0024302167630316073
x583,0.002392257945066776
x335,0.00237645940084288
x810,0.002360827320423252
x727,0.00234682046905965
x694,0.0023263642027311496
x392,0.002313531658467998
x167,0.0023133657086765193
x797,0.0022923248464062395
