epoch,regret,step,train_loss
63,0.01768818497657776,703,0.03803163394331932
64,0.0173149686306715,714,0.0376044362783432
65,0.020256895571947098,725,0.040473952889442444
66,0.017744023352861404,736,0.03802469000220299
67,0.019632278010249138,747,0.03986043483018875
68,0.019162341952323914,758,0.039428576827049255
69,0.01799016445875168,769,0.03827686235308647
70,0.019116561859846115,780,0.03938163444399834
71,0.017060764133930206,791,0.03724510967731476
72,0.019028903916478157,802,0.039125438779592514
73,0.01931377500295639,813,0.03935539349913597
74,0.018689054995775223,824,0.03874665126204491
75,0.01789332553744316,835,0.03785678744316101
76,0.01837259531021118,846,0.038344625383615494
77,0.020020922645926476,857,0.040118467062711716
78,0.017628751695156097,868,0.0378294438123703
79,0.019942129030823708,879,0.04016926884651184
80,0.01742682233452797,890,0.037413693964481354
81,0.018404511734843254,901,0.03830351307988167
82,0.020732978358864784,912,0.040739454329013824
83,0.01637842133641243,923,0.036427050828933716
84,0.018967173993587494,934,0.03889354690909386
85,0.01873617433011532,945,0.038556817919015884
86,0.017831765115261078,956,0.03765515238046646
87,0.021334907039999962,967,0.04123276099562645
88,0.01892687752842903,978,0.03903252258896828
89,0.01720142550766468,989,0.037190042436122894
90,0.01864549331367016,1000,0.03842457756400108
91,0.01966026797890663,1011,0.03945958986878395
92,0.018618784844875336,1022,0.03834326192736626
93,0.018318984657526016,1033,0.03810921683907509
94,0.018843024969100952,1044,0.038580361753702164
95,0.018373632803559303,1055,0.03804327920079231
96,0.018949156627058983,1066,0.038559440523386
97,0.018987080082297325,1077,0.03864201530814171
98,0.017944902181625366,1088,0.03759957104921341
99,0.018260804936289787,1099,0.03786810487508774
100,0.0181435476988554,1110,0.03766226768493652
101,0.02149452082812786,1121,0.04103294759988785
102,0.01762346737086773,1132,0.03730079531669617
103,0.019232025370001793,1143,0.03885498642921448
104,0.019473977386951447,1154,0.039016243070364
105,0.01676178351044655,1165,0.036204006522893906
106,0.021371783688664436,1176,0.040857382118701935
107,0.01971476338803768,1187,0.03940189257264137
108,0.018137197941541672,1198,0.037724968045949936
109,0.018203847110271454,1209,0.03763621300458908
110,0.01839851401746273,1220,0.03772196173667908
111,0.019428342580795288,1231,0.03888067975640297
112,0.018552565947175026,1242,0.037964895367622375
113,0.01859537698328495,1253,0.03801386058330536
114,0.01947537250816822,1264,0.03875938057899475
115,0.018630556762218475,1275,0.037924185395240784
116,0.020314546301960945,1286,0.03957398980855942
117,0.019557276740670204,1297,0.038864728063344955
118,0.01689443364739418,1308,0.036131568253040314
119,0.021690448746085167,1319,0.040866781026124954
120,0.01664494164288044,1330,0.0359891876578331
121,0.021307334303855896,1341,0.040622077882289886
122,0.017957640811800957,1352,0.037165526300668716
123,0.01894250512123108,1363,0.03809944912791252
124,0.019304711371660233,1374,0.038457952439785004
125,0.020197365432977676,1385,0.039477840065956116
126,0.019224436953663826,1396,0.038412969559431076
127,0.01888914592564106,1407,0.037957530468702316
128,0.02097579650580883,1418,0.04008711501955986
129,0.017492828890681267,1429,0.036676231771707535
130,0.01943223923444748,1440,0.038568753749132156
131,0.0193064883351326,1451,0.038309842348098755
132,0.018845047801733017,1462,0.037834957242012024
133,0.02026214264333248,1473,0.039332445710897446
134,0.018174858763813972,1484,0.03727845102548599
135,0.020383208990097046,1495,0.03938218206167221
136,0.020054364576935768,1506,0.03900716081261635
137,0.018466439098119736,1517,0.037368252873420715
138,0.020461272448301315,1528,0.03941567987203598
139,0.017184151336550713,1539,0.03620235621929169
140,0.020616507157683372,1550,0.03954378142952919
141,0.019701901823282242,1561,0.038523152470588684
142,0.0186662245541811,1572,0.037430327385663986
143,0.0192880742251873,1583,0.038099709898233414
144,0.019657522439956665,1594,0.0384901762008667
145,0.019740769639611244,1605,0.038588959723711014
146,0.02003796212375164,1616,0.0387737937271595
147,0.019581807777285576,1627,0.03827424347400665
148,0.017508868128061295,1638,0.0363776870071888
149,0.021950114518404007,1649,0.04083370044827461
150,0.01893172413110733,1660,0.03766811266541481
151,0.020246364176273346,1671,0.038927704095840454
152,0.018131403252482414,1682,0.036773573607206345
153,0.019851164892315865,1693,0.038513388484716415
154,0.02178454026579857,1704,0.04061189666390419
155,0.01772569864988327,1715,0.036403656005859375
156,0.018654895946383476,1726,0.03720967099070549
157,0.021874185651540756,1737,0.04053747281432152
158,0.017298709601163864,1748,0.035975612699985504
159,0.02017051912844181,1759,0.038737379014492035
160,0.01945284567773342,1770,0.03797272965312004
161,0.022831235080957413,1781,0.0413442999124527
162,0.020262466743588448,1792,0.038724567741155624
163,0.01929571107029915,1803,0.03799126669764519
164,0.017568662762641907,1814,0.03612098842859268
165,0.020888352766633034,1825,0.03933131322264671
166,0.02059198170900345,1836,0.039039600640535355
167,0.019108856096863747,1847,0.03744172304868698
168,0.0199429988861084,1858,0.03850340098142624
169,0.018523897975683212,1869,0.03697158396244049
170,0.01998937875032425,1880,0.03831206634640694
171,0.01972537487745285,1891,0.037968121469020844
172,0.018924472853541374,1902,0.03736245632171631
173,0.021356306970119476,1913,0.03981447592377663
174,0.021053707227110863,1924,0.039431869983673096
175,0.020164567977190018,1935,0.03844819962978363
176,0.01930912770330906,1946,0.03756626695394516
177,0.01984095573425293,1957,0.038170669227838516
178,0.019356872886419296,1968,0.03761376440525055
179,0.018373893573880196,1979,0.036513566970825195
180,0.020729439333081245,1990,0.038883887231349945
181,0.020760230720043182,2001,0.039106663316488266
182,0.018402058631181717,2012,0.03663564845919609
183,0.02060520276427269,2023,0.03877868503332138
184,0.02135135419666767,2034,0.039463769644498825
185,0.02018926292657852,2045,0.0384034663438797
186,0.02018187753856182,2056,0.03844814747571945
187,0.01819821260869503,2067,0.03636934980750084
188,0.02090691588819027,2078,0.038905657827854156
189,0.023137081414461136,2089,0.04115854948759079
190,0.018268991261720657,2100,0.03648586943745613
191,0.01915183663368225,2111,0.037229232490062714
192,0.020268989726901054,2122,0.03823991119861603
193,0.020690059289336205,2133,0.03882448375225067
194,0.022438855841755867,2144,0.040466032922267914
195,0.017327016219496727,2155,0.03551458194851875
196,0.021066775545477867,2166,0.03912172466516495
197,0.021090304479002953,2177,0.03907744213938713
198,0.019791580736637115,2188,0.03765494376420975
199,0.02240014635026455,2199,0.040362805128097534
200,0.01739749312400818,2210,0.03545406460762024
201,0.018481064587831497,2221,0.03650544211268425
202,0.024180302396416664,2232,0.04211229830980301
203,0.020149309188127518,2243,0.03802518546581268
204,0.016573591157794,2254,0.03461510315537453
205,0.01904371567070484,2265,0.036915216594934464
206,0.019705522805452347,2276,0.037503600120544434
207,0.02038882113993168,2287,0.038166433572769165
208,0.020109357312321663,2298,0.037816934287548065
209,0.018396878615021706,2309,0.036230336874723434
210,0.02083873562514782,2320,0.03867114707827568
211,0.018812015652656555,2331,0.03656350448727608
212,0.021092623472213745,2342,0.038805194199085236
213,0.021373683586716652,2353,0.03904538229107857
214,0.019095636904239655,2364,0.0369027815759182
215,0.019104300066828728,2375,0.0367995984852314
216,0.020608529448509216,2386,0.03828959912061691
217,0.020786354318261147,2397,0.03833840414881706
218,0.019994085654616356,2408,0.03771393373608589
219,0.019219812005758286,2419,0.036888156086206436
220,0.021746033802628517,2430,0.039341844618320465
221,0.017757805064320564,2441,0.03524275869131088
222,0.019972046837210655,2452,0.037503939121961594
223,0.022008245810866356,2463,0.03949655964970589
224,0.019147425889968872,2474,0.03675684705376625
225,0.01927671954035759,2485,0.03682819381356239
226,0.01908087357878685,2496,0.036469005048274994
227,0.025030147284269333,2507,0.0424182303249836
228,0.018285078927874565,2518,0.03584662452340126
229,0.01793537475168705,2529,0.035363972187042236
230,0.021493880078196526,2540,0.038765959441661835
231,0.01795314997434616,2551,0.035236600786447525
232,0.021967953070998192,2562,0.039344124495983124
233,0.022183425724506378,2573,0.039533477276563644
234,0.019939830526709557,2584,0.037344712764024734
235,0.01818113401532173,2595,0.03549790382385254
236,0.022326530888676643,2606,0.039663203060626984
237,0.022380361333489418,2617,0.040013521909713745
238,0.01722775399684906,2628,0.03464064002037048
239,0.019670991227030754,2639,0.03692701831459999
240,0.020176919177174568,2650,0.03738417103886604
241,0.021165523678064346,2661,0.038535963743925095
242,0.019750384613871574,2672,0.037025678902864456
243,0.020484227687120438,2683,0.03767775744199753
244,0.022030025720596313,2694,0.03908967599272728
245,0.018796101212501526,2705,0.0360196977853775
246,0.018755659461021423,2716,0.035932447761297226
247,0.020612191408872604,2727,0.037569496780633926
248,0.022970564663410187,2738,0.04003911837935448
249,0.019580382853746414,2749,0.036620792001485825
250,0.018539145588874817,2760,0.03568378835916519
251,0.021136479452252388,2771,0.038160551339387894
252,0.019490305334329605,2782,0.03641333803534508
253,0.0240898709744215,2793,0.04106058552861214
254,0.019272929057478905,2804,0.0364886075258255
255,0.01872798427939415,2815,0.035750724375247955
256,0.019530780613422394,2826,0.0364135280251503
257,0.022814951837062836,2837,0.039819903671741486
258,0.016677426174283028,2848,0.03366347774863243
259,0.018939120694994926,2859,0.03580885007977486
260,0.02201959304511547,2870,0.03872380405664444
261,0.021409686654806137,2881,0.03829556331038475
262,0.01827920973300934,2892,0.035135943442583084
263,0.02283306047320366,2903,0.03969831019639969
264,0.019651591777801514,2914,0.036424148827791214
265,0.020146479830145836,2925,0.03689691051840782
266,0.02192789316177368,2936,0.03867003694176674
267,0.017552724108099937,2947,0.03421707823872566
268,0.019061939790844917,2958,0.03563211113214493
269,0.02388649992644787,2969,0.040642235428094864
270,0.02228725701570511,2980,0.03908627852797508
271,0.01839575543999672,2991,0.035046447068452835
272,0.020534107461571693,3002,0.03711030259728432
273,0.020414700731635094,3013,0.03697957098484039
274,0.022321445867419243,3024,0.03910159692168236
275,0.018236568197607994,3035,0.03476354852318764
276,0.0215580016374588,3046,0.03807862102985382
277,0.019265923649072647,3057,0.03592413663864136
278,0.023328199982643127,3068,0.039949674159288406
279,0.01854543760418892,3079,0.03499571233987808
280,0.021989045664668083,3090,0.0384821817278862
281,0.02001974731683731,3101,0.03656892478466034
282,0.019632458686828613,3112,0.03621187061071396
283,0.01830323040485382,3123,0.03462614119052887
284,0.02402784675359726,3134,0.04043489322066307
285,0.01669505052268505,3145,0.03323156386613846
286,0.01882721297442913,3156,0.03518862649798393
287,0.02368001639842987,3167,0.040074922144412994
288,0.02179192751646042,3178,0.038143180310726166
289,0.01756514608860016,3189,0.033895090222358704
290,0.023646559566259384,3200,0.03990398347377777
291,0.01836354471743107,3211,0.034622035920619965
292,0.02057744190096855,3222,0.03687632828950882
293,0.01808078959584236,3233,0.034332260489463806
294,0.01970839500427246,3244,0.035890232771635056
295,0.02089632861316204,3255,0.036982156336307526
296,0.019622385501861572,3266,0.03572016954421997
297,0.022082185372710228,3277,0.03815365955233574
298,0.018860870972275734,3288,0.03505083918571472
299,0.020419210195541382,3299,0.03655591234564781
